SEP=;
type;keyword;lemma;pos;relevance
word;exacerbates;exacerbate;null;0.028721853342354685
word;google;google;null;0.028681199405833004
word;collinear;collinear;null;0.028673960869468832
word;monomial;monomial;null;0.028673960869468797
word;canonical;canonical;null;0.028598907883334215
word;randomizations;randomization;null;0.028567079873880994
word;smoking;smoke;null;0.028212490316682326
word;conditionally;conditionally;null;0.028167174244203175
word;classically;classically;null;0.02815973783894181
word;gary;gary;null;0.02815386902747914
word;brian;brian;null;0.02811416797542021
word;pierre;pierre;null;0.02809585133871405
word;rock;rock;null;0.027981595052132775
word;ids;id;null;0.02791788386809688
word;underpinnings;underpinning;null;0.027902545141431544
word;equilibrate;equilibrate;null;0.027829637493836497
word;soup;soup;null;0.027805358245850332
word;shirk;shirk;null;0.027727066563158438
word;adamant;adamant;null;0.027649871372428844
word;interactively;interactively;null;0.027609800091128497
word;robertson;robertson;null;0.027375972483667226
word;spreaders;spreader;null;0.02726130776631878
word;superscripts;superscript;null;0.027209259056607923
word;erik;erik;null;0.02704821333552939
word;rust;rust;null;0.02701739029966589
word;riley;riley;null;0.02694438824513903
word;reformulating;reformulate;null;0.026924962007895986
word;albert;albert;null;0.02690874336373818
word;patters;patter;null;0.026794467361356263
word;recoup;recoup;null;0.02669012181762729
word;numerator;numerator;null;0.026635597546693656
word;unreported;unreported;null;0.026589314829753324
word;allocator;allocator;null;0.026543261154583112
word;ineffectiveness;ineffectiveness;null;0.02646676952672331
word;zoom;zoom;null;0.026434142649650966
word;mansour;mansour;null;0.026128872790683655
word;tide;tide;null;0.026101142840182716
word;ginsberg;ginsberg;null;0.02607668079189499
word;automata;automaton;null;0.025855325617548622
word;sting;sting;null;0.025687106069575433
word;relational;relational;null;0.02567830526672622
word;jerome;jerome;null;0.02567431194907554
word;unidimensional;unidimensional;null;0.025667038812684107
word;bivariate;bivariate;null;0.025556608022316223
word;diving;dive;null;0.025515871521379147
word;unpredictability;unpredictability;null;0.025475393551662756
word;altruist;altruist;null;0.025449617458753113
word;cake;cake;null;0.025442386819690584
word;palfrey;palfrey;null;0.025262227324728916
word;raining;rain;null;0.025253624933274578
word;rutledge;rutledge;null;0.02510678809767271
word;mink;mink;null;0.0249502377300636
word;preemptive;preemptive;null;0.024862606353291856
word;intel;intel;null;0.024779745827166324
word;flowers;flower;null;0.024714073385746223
word;casablanca;casablanca;null;0.02459674427221323
word;herbert;herbert;null;0.024556515824319048
word;smoky;smoky;null;0.024344654760867418
word;cheng;cheng;null;0.024311712089240323
word;hijacked;hijack;null;0.024311061968107006
word;fink;fink;null;0.024274570768616787
word;unwind;unwind;null;0.02425453988249045
word;wine;wine;null;0.024252244059715915
word;perforce;perforce;null;0.02393619651077632
word;clark;clark;null;0.023916197415797806
word;reconnect;reconnect;null;0.023868518957218716
word;simon;simon;null;0.02364238603416745
word;unambiguous;unambiguous;null;0.023623133588112497
word;proximate;proximate;null;0.023620340184436768
word;tee;tee;null;0.023578560434903608
word;kay;kay;null;0.023513936464650307
word;mac;mac;null;0.023369038720232226
word;finiteness;finiteness;null;0.023267149655006796
word;encodings;encoding;null;0.023243708127798246
word;patrick;patrick;null;0.02320727264426276
word;neil;neil;null;0.023191650819640683
word;easiness;easiness;null;0.023095615773865118
word;katherine;katherine;null;0.023010719635252867
word;surety;surety;null;0.022943092692521733
word;mary;mary;null;0.02287925535759228
word;underpins;underpin;null;0.022848067828369182
word;grapes;grape;null;0.02278396811575738
word;boat;boat;null;0.022779921841947076
word;rosemary;rosemary;null;0.022729072698366076
word;wee;wee;null;0.022628094802244234
word;perceivable;perceivable;null;0.02261919003631228
word;monetized;monetize;null;0.022578268369591543
word;nat;nat;null;0.022563432400906032
word;orthogonally;orthogonally;null;0.02250993401304352
word;brag;brag;null;0.02216639747499653
word;randomness;randomness;null;0.021952364070506592
word;obediently;obediently;null;0.02187931377691173
word;umbrella;umbrella;null;0.021856573062788136
word;ghost;ghost;null;0.021826111994342687
word;gaming;gaming;null;0.021713342352512776
word;jason;jason;null;0.021501255887318355
word;subfield;subfield;null;0.021486132252721512
word;synergy;synergy;null;0.021471111410371675
word;cosine;cosine;null;0.021469576695929454
word;yao;yao;null;0.021418668301758193
word;finalists;finalist;null;0.02141789522307594
word;esa;esa;null;0.021337014258253094
word;mars;mar;null;0.021253734417765083
word;oftentimes;oftentimes;null;0.021250013956452717
word;amputees;amputee;null;0.021132530782908096
word;kate;kate;null;0.02111626081123193
word;functionality;functionality;null;0.021081810044155082
word;raphael;raphael;null;0.02103794585611504
word;maude;maude;null;0.02091706532619569
word;egg;egg;null;0.02083734532825586
word;cit;cit;null;0.020822038609890094
word;scheduler;scheduler;null;0.0208160246560693
word;bernhard;bernhard;null;0.020799595194114753
word;fulfilment;fulfilment;null;0.020667839766051584
word;unpublished;unpublished;null;0.02063602453721726
word;coarseness;coarseness;null;0.020551547229950222
word;natalia;natalia;null;0.020527344156113226
word;henderson;henderson;null;0.020493427548262534
word;schneider;schneider;null;0.020420966995115062
word;postings;posting;null;0.02034523500104444
word;anthony;anthony;null;0.020096768721199684
word;renegotiation;renegotiation;null;0.019980955719675075
word;concavity;concavity;null;0.01996082663360652
word;avoidable;avoidable;null;0.01994576360042194
word;dave;dave;null;0.019935245235244068
word;grime;grime;null;0.01988109126992387
word;disallows;disallow;null;0.01983943525600693
word;ben;ben;null;0.019778061141484796
word;blowup;blowup;null;0.019767328303197714
word;alr;alr;null;0.019690168781102305
word;commercialization;commercialization;null;0.019618866859740663
word;uncleaned;uncleaned;null;0.019615487852822917
word;eigenvector;eigenvector;null;0.019467189209132076
word;unpleasing;unpleasing;null;0.019412120737328006
word;dan;dan;null;0.019305210837207147
word;trumped;trump;null;0.01926450999219147
word;armstrong;armstrong;null;0.019138802781039712
word;duck;duck;null;0.018935967890040557
word;ark;ark;null;0.01889852930476708
word;amir;amir;null;0.01887462417211958
word;compactness;compactness;null;0.018854398067707518
word;austin;austin;null;0.018675992806995053
word;cowboy;cowboy;null;0.018617104843500185
word;relabel;relabel;null;0.018537218406772308
word;tim;tim;null;0.01850460768196444
word;blacklists;blacklist;null;0.01849902822266538
word;miscalculate;miscalculate;null;0.018498749023770536
word;klm;klm;null;0.018396118823492066
word;abs;ab;null;0.018372304032951484
word;grossman;grossman;null;0.01830220036585297
word;meta;meta;null;0.018292753266152956
word;resurgent;resurgent;null;0.018287669611426076
word;jupiter;jupiter;null;0.018137079512858142
word;goddess;goddess;null;0.0180848082601892
word;phelps;phelps;null;0.01802482725941121
word;manufactory;manufactory;null;0.01798596810573054
word;opinionated;opinionated;null;0.017816120432408492
word;williams;williams;null;0.01781025127532883
word;nonrestrictive;nonrestrictive;null;0.01778524406885491
word;kim;kim;null;0.0177523280191868
word;biz;biz;null;0.017708703602835208
word;jin;jin;null;0.01768611738798808
word;princess;princess;null;0.01758737926029078
word;downplay;downplay;null;0.01746745121440066
word;definiteness;definiteness;null;0.017320692661259227
word;skewing;skew;null;0.01722683651547133
word;overpay;overpay;null;0.017199239441507967
word;seymour;seymour;null;0.017183221439329734
word;digitally;digitally;null;0.016910521713957096
word;infliction;infliction;null;0.016878416764974386
word;jackie;jackie;null;0.01676603577473278
word;mod;mod;null;0.01673440062751963
word;discordances;discordance;null;0.016732529564551932
word;lars;lar;null;0.016665294386379443
word;untruthfully;untruthfully;null;0.0165349344621952
word;rosa;rosa;null;0.016309917593204885
word;jordan;jordan;null;0.01593803004367056
word;definitively;definitively;null;0.015848445009255478
word;aforementioned;aforementioned;null;0.015827966476989606
word;aiken;aiken;null;0.015787469768464235
word;chevalier;chevalier;null;0.015239266632614112
word;resilience;resilience;null;0.015171832043832875
word;athena;athena;null;0.015101147413796694
word;condorcet;condorcet;null;0.01498534510164274
word;uncompleted;uncompleted;null;0.014905356520926132
word;firestorm;firestorm;null;0.014863483417611217
word;concordances;concordance;null;0.014743923605414854
word;spoof;spoof;null;0.014727001372029126
word;coarsen;coarsen;null;0.014694823349838983
word;amit;amit;null;0.014663498295293282
word;sultana;sultana;null;0.0144731775750447
word;julio;julio;null;0.01442630488624527
word;godfather;godfather;null;0.014352222444459288
word;christina;christina;null;0.014223410228542968
word;wang;wang;null;0.014167238331681825
word;schwab;schwab;null;0.014149080154243097
word;springer;springer;null;0.014061947021038334
word;illinois;illinois;null;0.013988776469867497
word;seltzer;seltzer;null;0.01390352580407016
word;rina;rina;null;0.013880926638887629
word;elan;elan;null;0.013764810107378275
word;rick;rick;null;0.013332092174474437
word;hai;hai;null;0.012636612683535439
word;bootstrapping;bootstrap;null;0.012510535184324125
word;cryptographic;cryptographic;null;0.01231992606632284
word;cli;cli;null;0.011935331790142624
word;dependant;dependant;null;0.011663711927344991
word;rasmussen;rasmussen;null;0.011551643688646928
word;schaeffer;schaeffer;null;0.01137599330703672
word;renumber;renumber;null;0.011330928592782393
word;instigated;instigate;null;0.011300021378865417
word;pam;pam;null;0.010684488825902987
word;wolsey;wolsey;null;0.010525787063039877
word;maliciousness;maliciousness;null;0.010495397310850823
word;gail;gail;null;0.010473062334268835
word;sprite;sprite;null;0.01046652394054285
word;edt;edt;null;0.010417454762387033
word;concatenation;concatenation;null;0.010367259541874466
word;paolo;paolo;null;0.010334247013469647
word;swashbuckling;swashbuckling;null;0.010305639841142696
word;manyfold;manyfold;null;0.009874564162345962
word;fivefold;fivefold;null;0.009697148356647072
word;ariel;ariel;null;0.009683192825152037
word;dishonestly;dishonestly;null;0.009598076358460344
word;grail;grail;null;0.00944165400675717
word;parenthesized;parenthesize;null;0.009307650649575434
word;gad;gad;null;0.008956230576142402
word;pennsylvania;pennsylvania;null;0.008945159882693468
word;annul;annul;null;0.00892936345741903
word;adar;adar;null;0.008925651622173915
word;carlo;carlo;null;0.008712145007215767
word;alex;alex;null;0.008500014795272008
word;recast;recast;null;0.008474999711117903
word;rhapsody;rhapsody;null;0.008386605481094284
word;bloomington;bloomington;null;0.008050175919279506
word;mcafee;mcafee;null;0.007772557302435121
word;procrastinate;procrastinate;null;0.007683711689668893
word;luce;luce;null;0.007543309202522714
word;schwarz;schwarz;null;0.007393824283373288
word;sur;sur;null;0.007273846549833782
word;ericson;ericson;null;0.007145558829538046
word;exhaustible;exhaustible;null;0.007038989456543053
word;comparably;comparably;null;0.006868686712987152
word;tcp;tcp;null;0.00655555859068759
word;credibly;credibly;null;0.006522298546471686
word;milliseconds;millisecond;null;0.006203598614675945
word;estelle;estelle;null;0.0060969611952059796
word;ganesh;ganesh;null;0.006011083101191273
word;afa;afa;null;0.005780476560289107
word;pai;pai;null;0.005774586514769892
word;natl;natl;null;0.005704392683013269
word;albrecht;albrecht;null;0.00562862924932197
word;frm;frm;null;0.00516965785440843
word;org;org;null;0.005014979012100821
word;generically;generically;null;0.004758461626383633
word;bilbao;bilbao;null;0.004217483446068945
word;eli;eli;null;0.0036137861497206342
word;margo;margo;null;0.0031522156720769313
word;traitorously;traitorously;null;0.0025244559259937744
word;soo;soo;null;0.002237213585324471
word;moshe;moshe;null;0.001098206994251502
word;koo;koo;null;2.7099545995120056E-4
word;abrams;abrams;null;0.0
word;abusively;abusively;null;0.0
word;acad;acad;null;0.0
word;acc;acc;null;0.0
word;achievable;achievable;null;0.0
word;acyclic;acyclic;null;0.0
word;addend;addend;null;0.0
word;additivity;additivity;null;0.0
word;adopter;adopter;null;0.0
word;adversarially;adversarially;null;0.0
word;affine;affine;null;0.0
word;aftermarket;aftermarket;null;0.0
word;aftermarkets;aftermarkets;null;0.0
word;aggregators;aggregator;null;0.0
word;ahuja;ahuja;null;0.0
word;akp;akp;null;0.0
word;alai;alai;null;0.0
word;algorithmic;algorithmic;null;0.0
word;algorithmically;algorithmically;null;0.0
word;ali;ali;null;0.0
word;allocational;allocational;null;0.0
word;alon;alon;null;0.0
word;altruistically;altruistically;null;0.0
word;altruists;altruists;null;0.0
word;amortized;amortize;null;0.0
word;analytically;analytically;null;0.0
word;anime;anime;null;0.0
word;aol;aol;null;0.0
word;aon;aon;null;0.0
word;ariba;ariba;null;0.0
word;artsy;artsy;null;0.0
word;asymmetric;asymmetric;null;0.0
word;asymptotic;asymptotic;null;0.0
word;atomically;atomically;null;0.0
word;attendees;attendee;null;0.0
word;axelrod;axelrod;null;0.0
word;bartholdi;bartholdi;null;0.0
word;bayes;bayes;null;0.0
word;bayesian;bayesian;null;0.0
word;bdx;bdx;null;0.0
word;bellagio;bellagio;null;0.0
word;bettor;bettor;null;0.0
word;bigrams;bigram;null;0.0
word;billings;billings;null;0.0
word;binational;binational;null;0.0
word;bipartite;bipartite;null;0.0
word;bookmaker;bookmaker;null;0.0
word;breakpoints;breakpoint;null;0.0
word;bsx;bsx;null;0.0
word;carsten;carsten;null;0.0
word;cboe;cboe;null;0.0
word;ccd;ccd;null;0.0
word;ces;ces;null;0.0
word;chae;chae;null;0.0
word;charis;charis;null;0.0
word;chkp;chkp;null;0.0
word;chris;chris;null;0.0
word;clickthrough;clickthrough;null;0.0
word;cme;cme;null;0.0
word;cnet;cnet;null;0.0
word;coalitional;coalitional;null;0.0
